Firmware Name,Binary Name,Component Name,Component Version,CVE ID,Description,CVSS v3 Score,CVSS v3 Severity,CVSS v2 Score,CVSS v2 Severity
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2111,"The NETLOGON service in Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2, when a domain controller is configured, allows remote attackers to spoof the computer name of a secure channel's endpoint, and obtain sensitive session information, by running a crafted application and leveraging the ability to sniff network traffic, a related issue to CVE-2015-0005.",6.3,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2112,"The bundled LDAP client library in Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not recognize the ""client ldap sasl wrapping"" setting, which allows man-in-the-middle attackers to perform LDAP protocol-downgrade attacks by modifying the client-server data stream.",5.9,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2113,"Samba 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not verify X.509 certificates from TLS servers, which allows man-in-the-middle attackers to spoof LDAPS and HTTPS servers and obtain sensitive information via a crafted certificate.",7.4,HIGH,5.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2114,"The SMB1 protocol implementation in Samba 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not recognize the ""server signing = mandatory"" setting, which allows man-in-the-middle attackers to spoof SMB servers by modifying the client-server data stream.",5.9,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2115,"Samba 3.x and 4.x before 4.2.11, 4.3.x before 4.3.8, and 4.4.x before 4.4.2 does not require SMB signing within a DCERPC session over ncacn_np, which allows man-in-the-middle attackers to spoof SMB clients by modifying the client-server data stream.",5.9,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2119,"libcli/smb/smbXcli_base.c in Samba 4.x before 4.2.14, 4.3.x before 4.3.11, and 4.4.x before 4.4.5 allows man-in-the-middle attackers to bypass a client-signing protection mechanism, and consequently spoof SMB2 and SMB3 servers, via the (1) SMB2_SESSION_FLAG_IS_GUEST or (2) SMB2_SESSION_FLAG_IS_NULL flag.",7.5,HIGH,6.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2015-8952,"The mbcache feature in the ext2 and ext4 filesystem implementations in the Linux kernel before 4.6 mishandles xattr block caching, which allows local users to cause a denial of service (soft lockup) via filesystem operations in environments that use many attributes, as demonstrated by Ceph and Samba.",5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-9461,smbd in Samba before 4.4.10 and 4.5.x before 4.5.6 has a denial of service vulnerability (fd_open_atomic infinite loop with high CPU usage and memory consumption) due to wrongly handling dangling symlinks.,6.5,MEDIUM,6.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-14746,Use-after-free vulnerability in Samba 4.x before 4.7.3 allows remote attackers to execute arbitrary code via a crafted SMB1 request.,9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-15275,Samba before 4.7.3 might allow remote attackers to obtain sensitive information by leveraging failure of the server to clear allocated heap memory.,7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-2619,"Samba before versions 4.6.1, 4.5.7 and 4.4.11 are vulnerable to a malicious client using a symlink race to allow access to areas of the server file system not exported under the share definition.",7.5,HIGH,6.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-12163,"An information leak flaw was found in the way SMB1 protocol was implemented by Samba before 4.4.16, 4.5.x before 4.5.14, and 4.6.x before 4.6.8. A malicious client could use this flaw to dump server memory contents to a file on the samba share or to a shared printer, though the exact area of server memory cannot be controlled by the attacker.",4.1,MEDIUM,4.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-12150,"It was found that samba before 4.4.16, 4.5.x before 4.5.14, and 4.6.x before 4.6.8 did not enforce ""SMB signing"" when certain configuration options were enabled. A remote attacker could launch a man-in-the-middle attack and retrieve information in plain-text.",7.4,HIGH,5.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2017-12151,"A flaw was found in the way samba client before samba 4.4.16, samba 4.5.14 and samba 4.6.8 used encryption with the max protocol set as SMB3. The connection could lose the requirement for signing and encrypting to any DFS redirects, allowing an attacker to read or alter the contents of the connection via a man-in-the-middle attack.",7.4,HIGH,5.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2018-1139,A flaw was found in the way samba before 4.7.9 and 4.8.4 allowed the use of weak NTLMv1 authentication even when NTLMv1 was explicitly disabled. A man-in-the-middle attacker could use this flaw to read the credential and other details passed between the samba server and client.,8.1,HIGH,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2018-10858,"A heap-buffer overflow was found in the way samba clients processed extra long filename in a directory listing. A malicious samba server could use this flaw to cause arbitrary code execution on a samba client. Samba versions before 4.6.16, 4.7.9 and 4.8.4 are vulnerable.",4.3,MEDIUM,6.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2018-10918,A null pointer dereference flaw was found in the way samba checked database outputs from the LDB database layer. An authenticated attacker could use this flaw to crash a samba server in an Active Directory Domain Controller configuration. Samba versions before 4.7.9 and 4.8.4 are vulnerable.,5.2,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2018-10919,"The Samba Active Directory LDAP server was vulnerable to an information disclosure flaw because of missing access control checks. An authenticated attacker could use this flaw to extract confidential attribute values using LDAP search expressions. Samba versions before 4.6.16, 4.7.9 and 4.8.4 are vulnerable.",4.3,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-3824,"A flaw was found in the way an LDAP search expression could crash the shared LDAP server process of a samba AD DC in samba before version 4.10. An authenticated user, having read permissions on the LDAP server, could use this flaw to cause denial of service.",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-3870,"A vulnerability was found in Samba from version (including) 4.9 to versions before 4.9.6 and 4.10.2. During the creation of a new Samba AD DC, files are created in a private subdirectory of the install location. This directory is typically mode 0700, that is owner (root) only access. However in some upgraded installations it will have other permissions, such as 0755, because this was the default before Samba 4.8. Within this directory, files are created with mode 0666, which is world-writable, including a sample krb5.conf, and the list of DNS names and servicePrincipalName values to update.",6.1,MEDIUM,3.6,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-3880,"A flaw was found in the way samba implemented an RPC endpoint emulating the Windows registry service API. An unprivileged attacker could use this flaw to create a new registry hive file anywhere they have unix permissions which could lead to creation of a new file in the Samba share. Versions before 4.8.11, 4.9.6 and 4.10.2 are vulnerable.",5.4,MEDIUM,5.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-12435,"Samba 4.9.x before 4.9.9 and 4.10.x before 4.10.5 has a NULL pointer dereference, leading to Denial of Service. This is related to the AD DC DNS management server (dnsserver) RPC server process.",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-12436,"Samba 4.10.x before 4.10.5 has a NULL pointer dereference, leading to an AD DC LDAP server Denial of Service. This is related to an attacker using the paged search control. The attacker must have directory read access in order to attempt an exploit.",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-10197,"A flaw was found in samba versions 4.9.x up to 4.9.13, samba 4.10.x up to 4.10.8 and samba 4.11.x up to 4.11.0rc3, when certain parameters were set in the samba configuration file. An unauthenticated attacker could use this flaw to escape the shared directory and access the contents of directories outside the share.",6.5,MEDIUM,6.4,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-10218,"A flaw was found in the samba client, all samba versions before samba 4.11.2, 4.10.10 and 4.9.15, where a malicious server can supply a pathname to the client with separators. This could allow the client to access files and folders outside of the SMB network pathnames. An attacker could use this vulnerability to create files outside of the current working directory using the privileges of the client user.",6.5,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-14861,"All Samba versions 4.x.x before 4.9.17, 4.10.x before 4.10.11 and 4.11.x before 4.11.3 have an issue, where the (poorly named) dnsserver RPC pipe provides administrative facilities to modify DNS records and zones. Samba, when acting as an AD DC, stores DNS records in LDAP. In AD, the default permissions on the DNS partition allow creation of new records by authenticated users. This is used for example to allow machines to self-register in DNS. If a DNS record was created that case-insensitively matched the name of the zone, the ldb_qsort() and dns_name_compare() routines could be confused into reading memory prior to the list of DNS entries when responding to DnssrvEnumRecords() or DnssrvEnumRecords2() and so following invalid memory as a pointer.",5.3,MEDIUM,3.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-14870,"All Samba versions 4.x.x before 4.9.17, 4.10.x before 4.10.11 and 4.11.x before 4.11.3 have an issue, where the S4U (MS-SFU) Kerberos delegation model includes a feature allowing for a subset of clients to be opted out of constrained delegation in any way, either S4U2Self or regular Kerberos authentication, by forcing all tickets for these clients to be non-forwardable. In AD this is implemented by a user attribute delegation_not_allowed (aka not-delegated), which translates to disallow-forwardable. However the Samba AD DC does not do that for S4U2Self and does set the forwardable flag even if the impersonated client has the not-delegated flag set.",5.4,MEDIUM,6.4,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-14902,"There is an issue in all samba 4.11.x versions before 4.11.5, all samba 4.10.x versions before 4.10.12 and all samba 4.9.x versions before 4.9.18, where the removal of the right to create or modify a subtree would not automatically be taken away on all domain controllers.",5.4,MEDIUM,5.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-14907,"All samba versions 4.9.x before 4.9.18, 4.10.x before 4.10.12 and 4.11.x before 4.11.5 have an issue where if it is set with ""log level = 3"" (or above) then the string obtained from the client, after a failed character conversion, is printed. Such strings can be provided during the NTLMSSP authentication exchange. In the Samba AD DC in particular, this may cause a long-lived process(such as the RPC server) to terminate. (In the file server case, the most likely target, smbd, operates as process-per-client and so a crash there is harmless).",6.5,MEDIUM,2.6,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2019-19344,"There is a use-after-free issue in all samba 4.9.x versions before 4.9.18, all samba 4.10.x versions before 4.10.12 and all samba 4.11.x versions before 4.11.5, essentially due to a call to realloc() while other local variables still point at the original buffer.",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-10700,"A use-after-free flaw was found in the way samba AD DC LDAP servers, handled 'Paged Results' control is combined with the 'ASQ' control. A malicious user in a samba AD could use this flaw to cause denial of service. This issue affects all samba versions before 4.10.15, before 4.11.8 and before 4.12.2.",5.3,MEDIUM,2.6,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-10704,"A flaw was found when using samba as an Active Directory Domain Controller. Due to the way samba handles certain requests as an Active Directory Domain Controller LDAP server, an unauthorized user can cause a stack overflow leading to a denial of service. The highest threat from this vulnerability is to system availability. This issue affects all samba versions before 4.10.15, before 4.11.8 and before 4.12.2.",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-14303,"A flaw was found in the AD DC NBT server in all Samba versions before 4.10.17, before 4.11.11 and before 4.12.4. A samba user could send an empty UDP packet to cause the samba server to crash.",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-10760,"A use-after-free flaw was found in all samba LDAP server versions before 4.10.17, before 4.11.11, before 4.12.4 used in a AC DC configuration. A Samba LDAP user could use this flaw to crash samba.",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-10730,"A NULL pointer dereference, or possible use-after-free flaw was found in Samba AD LDAP server in versions before 4.10.17, before 4.11.11 and before 4.12.4. Although some versions of Samba shipped with Red Hat Enterprise Linux do not support Samba in AD mode, the affected code is shipped with the libldb package. This flaw allows an authenticated user to possibly trigger a use-after-free or NULL pointer dereference. The highest threat from this vulnerability is to system availability.",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-10745,"A flaw was found in all Samba versions before 4.10.17, before 4.11.11 and before 4.12.4 in the way it processed NetBios over TCP/IP. This flaw allows a remote attacker could to cause the Samba server to consume excessive CPU use, resulting in a denial of service. This highest threat from this vulnerability is to system availability.",7.5,HIGH,7.8,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-14323,"A null pointer dereference flaw was found in samba's Winbind service in versions before 4.11.15, before 4.12.9 and before 4.13.1. A local user could use this flaw to crash the winbind service causing denial of service.",5.5,MEDIUM,2.1,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2021-27185,The samba-client package before 4.0.0 for Node.js allows command injection because of the use of process.exec.,9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2021-3671,A null pointer de-reference was found in the way samba kerberos server handled missing sname in TGS-REQ (Ticket Granting Server - Request). An authenticated user could use this flaw to crash the samba server.,6.5,MEDIUM,4.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2021-43566,"All versions of Samba prior to 4.13.16 are vulnerable to a malicious client using an SMB1 or NFS race to allow a directory to be created in an area of the server file system not exported under the share definition. Note that SMB1 has to be enabled, or the share also available via NFS in order for this attack to succeed.",2.5,LOW,1.2,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2016-2124,A flaw was found in the way samba implemented SMB1 authentication. An attacker could use this flaw to retrieve the plaintext password sent over the wire even if Kerberos authentication was required.,5.9,MEDIUM,4.3,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2020-25717,A flaw was found in the way Samba maps domain users to local users. An authenticated attacker could use this flaw to cause possible privilege escalation.,8.1,HIGH,8.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2021-44142,"The Samba vfs_fruit module uses extended file attributes (EA, xattr) to provide ""...enhanced compatibility with Apple SMB clients and interoperability with a Netatalk 3 AFP fileserver."" Samba versions prior to 4.13.17, 4.14.12 and 4.15.5 with vfs_fruit configured allow out-of-bounds heap read and write via specially crafted extended file attributes. A remote attacker with write access to extended file attributes can execute arbitrary code with the privileges of smbd, typically root.",8.8,HIGH,9.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2021-44141,All versions of Samba prior to 4.15.5 are vulnerable to a malicious client using a server symlink to determine if a file or directory exists in an area of the server file system not exported under the share definition. SMB1 with unix extensions has to be enabled in order for this attack to succeed.,4.3,MEDIUM,3.5,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2022-34298,"The NT auth module in OpenAM before 14.6.6 allows a ""replace Samba username attack.""",5.3,MEDIUM,5.0,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2021-20316,"A flaw was found in the way Samba handled file/directory metadata. This flaw allows an authenticated attacker with permissions to read or modify share metadata, to perform this operation outside of the share.",6.8,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2022-2031,"A flaw was found in Samba. The security vulnerability occurs when KDC and the kpasswd service share a single account and set of keys, allowing them to decrypt each other's tickets. A user who has been requested to change their password, can exploit this flaw to obtain and use tickets to other services.",8.8,HIGH,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2022-32742,"A flaw was found in Samba. Some SMB1 write requests were not correctly range-checked to ensure the client had sent enough data to fulfill the write, allowing server memory contents to be written into the file (or printer) instead of client-supplied data. The client cannot control the area of the server memory written to the file (or printer).",4.3,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2022-45141,"Since the Windows Kerberos RC4-HMAC Elevation of Privilege Vulnerability was disclosed by Microsoft on Nov 8 2022 and per RFC8429 it is assumed that rc4-hmac is weak, Vulnerable Samba Active Directory DCs will issue rc4-hmac encrypted tickets despite the target server supporting better encryption (eg aes256-cts-hmac-sha1-96).",9.8,CRITICAL,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-34966,"An infinite loop vulnerability was found in Samba's mdssvc RPC service for Spotlight. When parsing Spotlight mdssvc RPC packets sent by the client, the core unmarshalling function sl_unpack_loop() did not validate a field in the network packet that contains the count of elements in an array-like structure. By passing 0 as the count value, the attacked function will run in an endless loop consuming 100% CPU. This flaw allows an attacker to issue a malformed RPC request, triggering an infinite loop, resulting in a denial of service condition.",7.5,HIGH,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-34967,"A Type Confusion vulnerability was found in Samba's mdssvc RPC service for Spotlight. When parsing Spotlight mdssvc RPC packets, one encoded data structure is a key-value style dictionary where the keys are character strings, and the values can be any of the supported types in the mdssvc protocol. Due to a lack of type checking in callers of the dalloc_value_for_key() function, which returns the object associated with a key, a caller may trigger a crash in talloc_get_size() when talloc detects that the passed-in pointer is not a valid talloc pointer. With an RPC worker process shared among multiple client connections, a malicious client or attacker can trigger a process crash in a shared RPC mdssvc worker process, affecting all other clients this worker serves.",5.3,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-34968,"A path disclosure vulnerability was found in Samba. As part of the Spotlight protocol, Samba discloses the server-side absolute path of shares, files, and directories in the results for search queries. This flaw allows a malicious client or an attacker with a targeted RPC request to view the information that is part of the disclosed path.",5.3,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-5568,"A heap-based Buffer Overflow flaw was discovered in Samba. It could allow a remote, authenticated attacker to exploit this vulnerability to cause a denial of service.",5.9,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-42670,"A flaw was found in Samba. It is susceptible to a vulnerability where multiple incompatible RPC listeners can be initiated, causing disruptions in the AD DC service. When Samba's RPC server experiences a high load or unresponsiveness, servers intended for non-AD DC purposes (for example, NT4-emulation ""classic DCs"") can erroneously start and compete for the same unix domain sockets. This issue leads to partial query responses from the AD DC, causing issues such as ""The procedure number is out of range"" when using tools like Active Directory Users. This flaw allows an attacker to disrupt AD DC services.",6.5,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-4091,"A vulnerability was discovered in Samba, where the flaw allows SMB clients to truncate files, even with read-only permissions when the Samba VFS module ""acl_xattr"" is configured with ""acl_xattr:ignore system acls = yes"". The SMB protocol allows opening files when the client requests read-only access but then implicitly truncates the opened file to 0 bytes if the client specifies a separate OVERWRITE create disposition request. The issue arises in configurations that bypass kernel file system permissions checks, relying solely on Samba's permissions.",6.5,MEDIUM,,
dlink_DIR-826LA1,smbd,samba,samba-3.0.23d,CVE-2023-3961,"A path traversal vulnerability was identified in Samba when processing client pipe names connecting to Unix domain sockets within a private directory. Samba typically uses this mechanism to connect SMB clients to remote procedure call (RPC) services like SAMR LSA or SPOOLSS, which Samba initiates on demand. However, due to inadequate sanitization of incoming client pipe names, allowing a client to send a pipe name containing Unix directory traversal characters (../). This could result in SMB clients connecting as root to Unix domain sockets outside the private directory. If an attacker or client managed to send a pipe name resolving to an external service using an existing Unix domain socket, it could potentially lead to unauthorized access to the service and consequential adverse events, including compromise or service crashes.",9.1,CRITICAL,,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2007-0906,"Multiple buffer overflows in PHP before 5.2.1 allow attackers to cause a denial of service and possibly execute arbitrary code via unspecified vectors in the (1) session, (2) zip, (3) imap, and (4) sqlite extensions; (5) stream filters; and the (6) str_replace, (7) mail, (8) ibase_delete_user, (9) ibase_add_user, and (10) ibase_modify_user functions.  NOTE: vector 6 might actually be an integer overflow (CVE-2007-1885).  NOTE: as of 20070411, vector (3) might involve the imap_mail_compose function (CVE-2007-1825).",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2007-1887,"Buffer overflow in the sqlite_decode_binary function in the bundled sqlite library in PHP 4 before 4.4.5 and PHP 5 before 5.2.1 allows context-dependent attackers to execute arbitrary code via an empty value of the in parameter, as demonstrated by calling the sqlite_udf_decode_binary function with a 0x01 character.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2010-1868,"The (1) sqlite_single_query and (2) sqlite_array_query functions in ext/sqlite/sqlite.c in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to execute arbitrary code by calling these functions with an empty SQL query, which triggers access of uninitialized memory.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2012-3365,The SQLite functionality in PHP before 5.3.15 allows remote attackers to bypass the open_basedir protection mechanism via unspecified vectors.,,,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-3414,"SQLite before 3.8.9 does not properly implement the dequoting of collation-sequence names, which allows context-dependent attackers to cause a denial of service (uninitialized memory access and application crash) or possibly have unspecified other impact via a crafted COLLATE clause, as demonstrated by COLLATE"""""""""""""""" at the end of a SELECT statement.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-3415,"The sqlite3VdbeExec function in vdbe.c in SQLite before 3.8.9 does not properly implement comparison operators, which allows context-dependent attackers to cause a denial of service (invalid free operation) or possibly have unspecified other impact via a crafted CHECK clause, as demonstrated by CHECK(0&O>O) in a CREATE TABLE statement.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-3416,"The sqlite3VXPrintf function in printf.c in SQLite before 3.8.9 does not properly handle precision and width values during floating-point conversions, which allows context-dependent attackers to cause a denial of service (integer overflow and stack-based buffer overflow) or possibly have unspecified other impact via large integers in a crafted printf function call in a SELECT statement.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-3659,"The SQLite authorizer in the Storage functionality in WebKit in Apple Safari before 6.2.7, 7.x before 7.1.7, and 8.x before 8.0.7, as used in Apple iOS before 8.4 and other products, does not properly restrict access to SQL functions, which allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a crafted web site.",,,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-3717,"Multiple buffer overflows in the printf functionality in SQLite, as used in Apple iOS before 8.4 and OS X before 10.10.4, allow remote attackers to execute arbitrary code or cause a denial of service (application crash) via unspecified vectors.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-5895,"Multiple unspecified vulnerabilities in SQLite before 3.8.10.2, as used in Apple iOS before 9, have unknown impact and attack vectors.",,,10.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-6607,"SQLite before 3.8.9, as used in Android before 5.1.1 LMY48T, allows attackers to gain privileges via a crafted application, aka internal bug 20099586.",,,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2015-7036,"The fts3_tokenizer function in SQLite, as used in Apple iOS before 8.4 and OS X before 10.10.4, allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a SQL command that triggers an API call with a crafted pointer value in the second argument.",,,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2016-6153,"os_unix.c in SQLite before 3.13.0 improperly implements the temporary directory search algorithm, which might allow local users to obtain sensitive information, cause a denial of service (application crash), or have unspecified other impact by leveraging use of the current working directory for temporary files.",5.9,MEDIUM,4.6,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2017-2384,"An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves mishandling of deletion within the SQLite subsystem of the ""Safari"" component. It allows local users to identify the web-site visits that occurred in Private Browsing mode.",3.3,LOW,2.1,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2017-10989,"The getNodeSize function in ext/rtree/rtree.c in SQLite through 3.19.3, as used in GDAL and other products, mishandles undersized RTree blobs in a crafted database, leading to a heap-based buffer over-read or possibly unspecified other impact.",9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2018-8740,"In SQLite through 3.22.0, databases whose schema is corrupted using a CREATE TABLE AS statement could cause a NULL pointer dereference, related to build.c and prepare.c.",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2016-10556,"sequelize is an Object-relational mapping, or a middleman to convert things from Postgres, MySQL, MariaDB, SQLite and Microsoft SQL Server into usable data for NodeJS In Postgres, SQLite, and Microsoft SQL Server there is an issue where arrays are treated as strings and improperly escaped. This causes potential SQL injection in sequelize 3.19.3 and earlier, where a malicious user could put `[""test"", ""'); DELETE TestTable WHERE Id = 1 --')""]` inside of ``` database.query('SELECT * FROM TestTable WHERE Name IN (:names)', { replacements: { names: directCopyOfUserInput } }); ``` and cause the SQL statement to become `SELECT Id FROM Table WHERE Name IN ('test', '\'); DELETE TestTable WHERE Id = 1 --')`. In Postgres, MSSQL, and SQLite, the backslash has no special meaning. This causes the the statement to delete whichever Id has a value of 1 in the TestTable table.",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2016-10550,"sequelize is an Object-relational mapping, or a middleman to convert things from Postgres, MySQL, MariaDB, SQLite and Microsoft SQL Server into usable data for NodeJS If user input goes into the `limit` or `order` parameters, a malicious user can put in their own SQL statements. This affects sequelize 3.16.0 and earlier.",9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2018-6976,The VMware Content Locker for iOS prior to 4.14 contains a data protection vulnerability in the SQLite database. This vulnerability relates to unencrypted filenames and associated metadata in SQLite database for the Content Locker.,5.3,MEDIUM,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2018-20346,"SQLite before 3.25.3, when the FTS3 extension is enabled, encounters an integer overflow (and resultant buffer overflow) for FTS3 queries that occur after crafted changes to FTS3 shadow tables, allowing remote attackers to execute arbitrary code by leveraging the ability to run arbitrary SQL statements (such as in certain WebSQL use cases), aka Magellan.",8.1,HIGH,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2018-20505,"SQLite 3.25.2, when queries are run on a table with a malformed PRIMARY KEY, allows remote attackers to cause a denial of service (application crash) by leveraging the ability to run arbitrary SQL statements (such as in certain WebSQL use cases).",7.5,HIGH,5.0,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2018-20506,"SQLite before 3.25.3, when the FTS3 extension is enabled, encounters an integer overflow (and resultant buffer overflow) for FTS3 queries in a ""merge"" operation that occurs after crafted changes to FTS3 shadow tables, allowing remote attackers to execute arbitrary code by leveraging the ability to run arbitrary SQL statements (such as in certain WebSQL use cases). This is a different vulnerability than CVE-2018-20346.",8.1,HIGH,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-8457,SQLite3 from 3.6.0 to and including 3.27.2 is vulnerable to heap out-of-bound read in the rtreenode() function when handling invalid rtree tables.,9.8,CRITICAL,7.5,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2019-5827,Integer overflow in SQLite via WebSQL in Google Chrome prior to 74.0.3729.131 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,8.8,HIGH,6.8,
dlink_DIR-826LA1,smbd,sqlite,version-3.6.10,CVE-2017-18416,cPanel before 67.9999.103 allows arbitrary file-overwrite operations during a Roundcube SQLite schema update (SEC-303).,5.5,MEDIUM,3.6,
